TransactionId,Region,Category,SalesRep,Quantity,Revenue,Cost,Status,TransactionDate
49117,North America,Apparel,Evan Wright,88,9325.36,5961.95,Processing,2025-09-13
49118,North America,Apparel,Bob Smith,17,1520.99,1054.99,Completed,2025-08-13
49119,North America,Apparel,Fiona Gallagher,56,4882.08,2916.34,Completed,2025-08-05
49120,Europe,Office Supplies,George Clark,55,8086.65,5346.88,Completed,2025-06-04
49121,Latin America,Furniture,Charlie Brown,2,42.98,20.54,Completed,2025-10-17
49122,Latin America,Apparel,George Clark,67,7967.64,5301.64,Shipped,2025-10-02
49123,Latin America,Home Appliances,Bob Smith,96,5695.68,2983.9,Pending,2025-04-07
49124,Asia-Pacific,Electronics,Alice Johnson,38,5478.08,2785.1,Processing,2025-01-09
49125,North America,Electronics,Evan Wright,12,1887.48,1199.23,Processing,2025-07-25
49126,North America,Office Supplies,George Clark,21,3369.03,2017.7,Pending,2025-10-17
49127,Latin America,Apparel,Charlie Brown,86,12908.6,8331.79,Completed,2025-06-20
49128,Asia-Pacific,Furniture,Charlie Brown,69,9406.08,4699.93,Pending,2025-09-21
49129,Europe,Furniture,Fiona Gallagher,55,4467.65,2355.79,Pending,2025-02-23
49130,Europe,Electronics,George Clark,97,11625.45,5321.94,Pending,2025-03-12
49131,Latin America,Home Appliances,Bob Smith,94,12093.1,5452.71,Completed,2025-03-07
49132,Asia-Pacific,Home Appliances,Fiona Gallagher,18,1797.84,1247.13,Pending,2025-03-17
49133,Latin America,Office Supplies,Alice Johnson,87,14447.22,9479.32,Completed,2025-05-10
49134,Latin America,Electronics,Charlie Brown,30,3169.2,1556.9,Shipped,2025-04-25
49135,Asia-Pacific,Furniture,Charlie Brown,43,3538.9,1662.78,Completed,2025-09-07
49136,North America,Electronics,Alice Johnson,39,6442.41,4397.64,Processing,2025-03-19
49137,Europe,Home Appliances,Alice Johnson,20,2455.6,1239.49,Pending,2025-03-02
49138,Latin America,Apparel,Evan Wright,11,2150.5,1252.67,Pending,2025-05-24
49139,Europe,Office Supplies,Alice Johnson,98,3584.84,2073.92,Processing,2025-09-09
49140,Europe,Furniture,Fiona Gallagher,91,2833.74,1823.59,Processing,2025-09-12
49141,Latin America,Electronics,Bob Smith,1,56.56,29.65,Shipped,2025-03-02
49142,Asia-Pacific,Apparel,Alice Johnson,97,19982.97,13334.75,Completed,2025-08-17
49143,Asia-Pacific,Apparel,George Clark,93,9324.18,4749.72,Shipped,2025-10-26
49144,Europe,Electronics,Fiona Gallagher,57,4328.01,2477.28,Pending,2025-08-10
49145,Asia-Pacific,Office Supplies,Evan Wright,44,7302.24,3361.81,Shipped,2025-10-02
49146,Europe,Furniture,Charlie Brown,78,5250.96,2965.93,Shipped,2025-03-05
49147,Asia-Pacific,Home Appliances,Bob Smith,54,2114.64,1092,Processing,2025-01-01
49148,Europe,Electronics,Alice Johnson,62,4865.76,2936.67,Processing,2025-02-05
49149,North America,Apparel,Bob Smith,87,2949.3,1596.91,Completed,2025-11-19
49150,Asia-Pacific,Office Supplies,Charlie Brown,4,335.08,161.77,Processing,2025-11-19
49151,North America,Electronics,George Clark,66,6276.6,3956.93,Pending,2025-09-19
49152,Latin America,Apparel,Evan Wright,22,3171.08,1514.25,Shipped,2025-05-17
49153,Latin America,Office Supplies,Alice Johnson,36,4871.52,2738.72,Completed,2025-07-17
49154,Asia-Pacific,Apparel,Bob Smith,57,8538.6,5181.86,Shipped,2025-05-04
49155,North America,Office Supplies,George Clark,40,1473.6,820.66,Shipped,2025-05-10
49156,North America,Apparel,Bob Smith,41,5628.89,3578.83,Shipped,2025-02-15
49157,Asia-Pacific,Electronics,Evan Wright,2,40.46,26.14,Pending,2025-02-01
49158,Asia-Pacific,Electronics,Alice Johnson,36,6236.28,3614.58,Shipped,2025-11-23
49159,Asia-Pacific,Furniture,Alice Johnson,63,12429.27,6421.88,Shipped,2025-05-27
49160,Europe,Home Appliances,Charlie Brown,6,599.52,290.63,Processing,2025-01-08
49161,Europe,Home Appliances,Diana Prince,99,7334.91,3496.57,Shipped,2025-10-09
49162,Europe,Electronics,Bob Smith,25,2841.5,1824.39,Pending,2025-02-26
49163,Asia-Pacific,Apparel,Diana Prince,10,1442.7,663.13,Processing,2025-05-07
49164,Asia-Pacific,Home Appliances,Alice Johnson,77,6241.62,3590.35,Processing,2025-01-03
49165,Europe,Apparel,Bob Smith,88,14025.44,8377.54,Processing,2025-11-06
49166,Asia-Pacific,Home Appliances,Evan Wright,76,15474.36,8861.08,Shipped,2025-07-12
49167,Latin America,Apparel,Fiona Gallagher,90,12516.3,5761.21,Shipped,2025-05-25
49168,Europe,Apparel,Charlie Brown,91,5136.95,2829.46,Shipped,2025-06-12
49169,Asia-Pacific,Apparel,Fiona Gallagher,16,637.6,358.04,Shipped,2025-04-11
49170,Asia-Pacific,Home Appliances,Bob Smith,13,596.44,403.56,Completed,2025-08-09
49171,Europe,Furniture,Fiona Gallagher,68,6871.4,4468.98,Processing,2025-04-08
49172,Latin America,Apparel,Alice Johnson,45,3168.9,1841.12,Pending,2025-09-23
49173,Asia-Pacific,Electronics,Evan Wright,47,6074.75,3080.53,Processing,2025-05-18
49174,Asia-Pacific,Electronics,Diana Prince,5,277.65,187.28,Completed,2025-01-04
49175,Asia-Pacific,Electronics,Alice Johnson,98,17432.24,11506.55,Pending,2025-07-16
49176,Europe,Furniture,Charlie Brown,60,5188.2,2757.64,Shipped,2025-03-20
49177,Asia-Pacific,Apparel,George Clark,36,2671.92,1728.91,Completed,2025-02-06
49178,Asia-Pacific,Office Supplies,Evan Wright,49,4635.4,2258.48,Shipped,2025-10-17
49179,Asia-Pacific,Furniture,Alice Johnson,77,14029.4,9805.97,Shipped,2025-10-04
49180,Europe,Apparel,Diana Prince,91,16498.3,9439.88,Completed,2025-02-09
49181,North America,Office Supplies,Fiona Gallagher,51,9747.63,5853.95,Shipped,2025-02-02
49182,Latin America,Office Supplies,Fiona Gallagher,79,12403,7846.38,Shipped,2025-07-23
49183,Asia-Pacific,Home Appliances,George Clark,22,2332.22,1151.65,Completed,2025-06-10
49184,Asia-Pacific,Office Supplies,Evan Wright,38,3015.3,1423.87,Shipped,2025-11-13
49185,Latin America,Home Appliances,George Clark,17,2475.03,1593.62,Completed,2025-02-13
49186,Europe,Furniture,George Clark,48,3588.96,1627.12,Shipped,2025-09-06
49187,Europe,Electronics,Bob Smith,64,1038.08,606.54,Pending,2025-11-17
49188,Europe,Home Appliances,Alice Johnson,87,16686.6,8472.38,Pending,2025-10-20
49189,Latin America,Office Supplies,Fiona Gallagher,28,914.2,413.5,Pending,2025-10-05
49190,Europe,Home Appliances,Alice Johnson,86,11296.1,5390.53,Pending,2025-09-20
49191,Europe,Office Supplies,Bob Smith,60,3949.2,1825.54,Shipped,2025-05-05
49192,Europe,Home Appliances,Diana Prince,58,7751.12,4627.17,Completed,2025-01-07
49193,Europe,Electronics,George Clark,32,5699.84,3737.67,Completed,2025-02-01
49194,Asia-Pacific,Electronics,Alice Johnson,34,1351.84,662.26,Processing,2025-11-10
49195,Europe,Electronics,George Clark,27,5247.45,3591.35,Processing,2025-08-25
49196,Asia-Pacific,Furniture,Charlie Brown,78,13476.06,7213.77,Pending,2025-08-20
49197,Latin America,Electronics,Bob Smith,6,624.12,315.29,Pending,2025-06-10
49198,North America,Home Appliances,Diana Prince,92,13084.24,6661.41,Pending,2025-02-01
49199,Europe,Home Appliances,Fiona Gallagher,17,2528.92,1700.65,Completed,2025-01-24
49200,Asia-Pacific,Electronics,Bob Smith,16,2327.84,1280.61,Pending,2025-04-21
49201,North America,Electronics,Alice Johnson,32,5479.68,3209.88,Processing,2025-10-22
49202,Europe,Office Supplies,Charlie Brown,21,3021.06,1939.57,Processing,2025-01-22
49203,Latin America,Home Appliances,Alice Johnson,55,11430.65,6824.88,Processing,2025-06-10
49204,North America,Apparel,Evan Wright,92,11995.88,8015.64,Shipped,2025-02-04
49205,North America,Apparel,Diana Prince,47,3200.23,2149.91,Shipped,2025-06-19
49206,Europe,Electronics,George Clark,56,2030.56,1343.28,Processing,2025-05-15
49207,Asia-Pacific,Apparel,Diana Prince,91,16523.78,9139.02,Completed,2025-05-06
49208,North America,Office Supplies,Diana Prince,79,3076.26,1784.08,Shipped,2025-09-08
49209,North America,Home Appliances,Charlie Brown,65,1353.95,704.43,Processing,2025-02-12
49210,Europe,Office Supplies,Bob Smith,7,791.21,363.82,Processing,2025-02-14
49211,Asia-Pacific,Home Appliances,George Clark,56,1180.48,553.05,Processing,2025-09-02
49212,North America,Apparel,Charlie Brown,9,1587.06,1045.59,Shipped,2025-07-13
49213,North America,Home Appliances,George Clark,76,13403.36,7447.13,Pending,2025-11-26
49214,North America,Office Supplies,Charlie Brown,76,11244.2,6836.44,Shipped,2025-10-21
49215,Europe,Office Supplies,Charlie Brown,67,12325.32,8521.41,Pending,2025-01-12
49216,North America,Apparel,Charlie Brown,76,8078.04,3720.7,Pending,2025-10-04
49217,Asia-Pacific,Furniture,Bob Smith,31,4280.79,2027.45,Completed,2025-01-09
49218,Asia-Pacific,Furniture,George Clark,16,978.56,448.41,Processing,2025-05-03
49219,North America,Home Appliances,Charlie Brown,46,6939.1,3760.95,Completed,2025-04-08
49220,Asia-Pacific,Apparel,Fiona Gallagher,94,18800,11001.78,Shipped,2025-02-17
49221,Asia-Pacific,Furniture,Bob Smith,22,3146.22,1819.12,Shipped,2025-04-24
49222,Asia-Pacific,Office Supplies,Diana Prince,31,2547.27,1377.28,Completed,2025-01-26
49223,Latin America,Office Supplies,Fiona Gallagher,69,1188.87,636.9,Processing,2025-07-10
49224,Asia-Pacific,Apparel,Bob Smith,8,219.12,132.32,Shipped,2025-06-03
49225,Latin America,Furniture,Evan Wright,59,2799.55,1827.24,Processing,2025-10-22
49226,Asia-Pacific,Furniture,Charlie Brown,58,11670.76,8108.08,Pending,2025-09-18
49227,Latin America,Electronics,Evan Wright,46,6544.42,3433.48,Completed,2025-10-16
49228,Asia-Pacific,Office Supplies,Charlie Brown,57,10370.58,5341.6,Pending,2025-06-22
49229,Europe,Electronics,Fiona Gallagher,73,13508.65,6811.39,Processing,2025-07-07
49230,Latin America,Furniture,Alice Johnson,1,82.68,45.6,Pending,2025-09-13
49231,Europe,Apparel,Fiona Gallagher,39,6002.49,3576.13,Completed,2025-03-08
49232,Europe,Furniture,Fiona Gallagher,12,442.56,213.63,Processing,2025-08-17
49233,Latin America,Furniture,Charlie Brown,97,18365.98,10062.3,Shipped,2025-04-18
49234,Europe,Furniture,Diana Prince,6,1045.8,567.89,Completed,2025-10-21
49235,North America,Furniture,Fiona Gallagher,3,359.64,212.03,Completed,2025-10-09
49236,Europe,Office Supplies,Alice Johnson,20,1466.2,920.23,Completed,2025-07-15
49237,North America,Office Supplies,Fiona Gallagher,65,1606.8,737.58,Shipped,2025-02-26
49238,Latin America,Furniture,Bob Smith,18,1244.88,666.23,Shipped,2025-01-14
49239,Latin America,Apparel,Bob Smith,26,1052.74,623.26,Shipped,2025-10-25
49240,Asia-Pacific,Office Supplies,Alice Johnson,38,4050.04,2075.57,Completed,2025-03-07
49241,North America,Electronics,Diana Prince,12,2300.4,1377.61,Processing,2025-09-16
49242,North America,Office Supplies,Bob Smith,69,2648.91,1721.51,Shipped,2025-09-26
49243,Europe,Office Supplies,Charlie Brown,31,5089.89,2450.35,Processing,2025-06-21
49244,Latin America,Office Supplies,George Clark,71,14950.47,6807.33,Shipped,2025-04-25
49245,Latin America,Furniture,Diana Prince,17,1776.5,1051.44,Pending,2025-06-11
49246,Asia-Pacific,Apparel,Evan Wright,45,5752.35,3335.54,Shipped,2025-10-22
49247,Latin America,Office Supplies,Fiona Gallagher,55,7635.65,3708.1,Shipped,2025-09-09
49248,Asia-Pacific,Furniture,Fiona Gallagher,82,7647.32,3824.12,Pending,2025-10-16
49249,Europe,Electronics,Bob Smith,4,710.68,383.86,Shipped,2025-05-22
49250,North America,Home Appliances,Alice Johnson,26,4608.76,2299.33,Pending,2025-02-24
49251,North America,Electronics,Evan Wright,18,1800.36,873.71,Shipped,2025-11-06
49252,Asia-Pacific,Office Supplies,George Clark,76,9858.72,6839.6,Pending,2025-02-24
49253,Asia-Pacific,Electronics,Charlie Brown,46,1699.24,1110.94,Completed,2025-02-23
49254,Europe,Furniture,Alice Johnson,7,1100.12,640.85,Shipped,2025-02-21
49255,Latin America,Office Supplies,George Clark,75,2843.25,1709.88,Shipped,2025-09-01
49256,Latin America,Apparel,Alice Johnson,37,1546.23,1059.56,Pending,2025-08-03
49257,Europe,Electronics,Evan Wright,11,293.37,174.48,Processing,2025-10-17
49258,North America,Office Supplies,Charlie Brown,79,10992.85,7138.52,Completed,2025-01-18
49259,North America,Apparel,Bob Smith,44,6639.6,3128.79,Pending,2025-10-12
49260,Asia-Pacific,Apparel,George Clark,6,578.4,347.72,Shipped,2025-01-04
49261,North America,Furniture,Charlie Brown,25,4720,2710.07,Shipped,2025-05-06
49262,Asia-Pacific,Apparel,George Clark,68,5352.28,3054.24,Processing,2025-11-26
49263,Latin America,Electronics,Evan Wright,47,2880.16,1763.97,Shipped,2025-10-03
49264,Asia-Pacific,Furniture,Diana Prince,55,8712.55,5022.83,Shipped,2025-08-19
49265,Europe,Furniture,Diana Prince,79,1233.19,702.32,Pending,2025-05-03
49266,Europe,Electronics,Alice Johnson,42,1684.62,951.66,Processing,2025-09-25
49267,Asia-Pacific,Electronics,George Clark,15,1343.4,859.92,Completed,2025-09-05
49268,Asia-Pacific,Apparel,Bob Smith,2,38.26,23.22,Completed,2025-03-20
49269,Europe,Office Supplies,Charlie Brown,48,1311.84,635.44,Processing,2025-02-19
49270,North America,Electronics,Fiona Gallagher,48,8374.08,5456.9,Pending,2025-11-13
49271,Latin America,Electronics,Alice Johnson,62,13168.8,8707.39,Completed,2025-09-19
49272,Latin America,Furniture,Bob Smith,98,5830.02,3215.52,Completed,2025-11-08
49273,Asia-Pacific,Home Appliances,Evan Wright,99,21189.96,13214.64,Shipped,2025-09-20
49274,Europe,Furniture,Bob Smith,39,832.26,487.05,Pending,2025-10-02
49275,Asia-Pacific,Furniture,Fiona Gallagher,74,11142.92,6070.45,Pending,2025-04-24
49276,Europe,Home Appliances,Alice Johnson,99,11431.53,6603.39,Processing,2025-03-01
49277,Latin America,Home Appliances,Bob Smith,40,7605.6,3913.8,Completed,2025-06-15
49278,Europe,Office Supplies,George Clark,54,2484.54,1231.23,Completed,2025-09-17
49279,Europe,Electronics,Bob Smith,45,7141.05,3456.81,Completed,2025-03-23
49280,Asia-Pacific,Apparel,Bob Smith,92,3680.92,2572.1,Processing,2025-09-24
49281,Latin America,Office Supplies,George Clark,13,707.59,345.03,Shipped,2025-11-23
49282,Latin America,Furniture,Charlie Brown,45,2905.65,1961.29,Shipped,2025-01-03
49283,Latin America,Apparel,Diana Prince,92,5157.52,2399.22,Pending,2025-07-24
49284,North America,Apparel,Diana Prince,16,2722.4,1429.42,Shipped,2025-04-05
49285,Asia-Pacific,Office Supplies,Alice Johnson,87,10149.42,6768.17,Completed,2025-03-23
49286,Europe,Apparel,Bob Smith,84,15703.8,7134.98,Completed,2025-02-01
49287,Europe,Office Supplies,Evan Wright,90,10311.3,5473.23,Shipped,2025-10-07
49288,Europe,Electronics,Bob Smith,64,2872.96,1362.49,Processing,2025-04-16
49289,North America,Home Appliances,George Clark,57,9344.01,5034.63,Completed,2025-08-26
49290,Asia-Pacific,Furniture,Fiona Gallagher,76,16241.2,10455.25,Processing,2025-11-24
49291,Europe,Home Appliances,Evan Wright,68,14169.16,7310.35,Processing,2025-06-01
49292,Asia-Pacific,Apparel,Alice Johnson,93,11944.92,6194.61,Completed,2025-11-09
49293,North America,Furniture,George Clark,42,2819.46,1664.7,Shipped,2025-08-19
49294,Europe,Apparel,Charlie Brown,84,12561.36,6552.15,Completed,2025-07-12
49295,North America,Office Supplies,Bob Smith,75,1981.5,1254.89,Shipped,2025-08-23
49296,Latin America,Office Supplies,Bob Smith,37,6623,4074.88,Pending,2025-08-18
49297,Latin America,Office Supplies,Diana Prince,97,1758.61,912.91,Pending,2025-10-22
49298,Asia-Pacific,Office Supplies,George Clark,78,6201,3016.2,Pending,2025-03-11
49299,North America,Electronics,Diana Prince,19,3015.68,1666.48,Shipped,2025-08-03
49300,Europe,Electronics,Charlie Brown,54,2805.84,1277.04,Processing,2025-04-02
49301,Latin America,Apparel,Diana Prince,64,12194.56,6249.57,Completed,2025-02-07
49302,Latin America,Office Supplies,Fiona Gallagher,15,532.2,294.6,Shipped,2025-06-13
49303,North America,Electronics,Charlie Brown,90,6745.5,4616.79,Processing,2025-10-21
49304,Europe,Electronics,George Clark,36,4090.68,2116.48,Shipped,2025-02-16
49305,Latin America,Electronics,Diana Prince,56,1505.28,857.31,Processing,2025-06-05
49306,Europe,Office Supplies,George Clark,18,498.42,313.05,Completed,2025-11-03
49307,Asia-Pacific,Furniture,Fiona Gallagher,20,3427.6,1634.28,Pending,2025-09-04
49308,Europe,Electronics,Bob Smith,68,14360.92,8381.5,Pending,2025-07-12
49309,Latin America,Furniture,Evan Wright,24,2267.28,1097.5,Pending,2025-08-11
49310,Latin America,Furniture,Fiona Gallagher,5,497,272.74,Shipped,2025-07-25
49311,Latin America,Office Supplies,George Clark,58,9821.72,6737.35,Shipped,2025-02-10
49312,North America,Home Appliances,Fiona Gallagher,70,9481.5,5792.85,Shipped,2025-09-15
49313,Europe,Furniture,Alice Johnson,13,1562.73,850.28,Pending,2025-04-16
49314,Europe,Office Supplies,Alice Johnson,91,3144.05,1483.52,Processing,2025-09-27
49315,Asia-Pacific,Electronics,Fiona Gallagher,37,1168.09,535.34,Shipped,2025-02-20
49316,Asia-Pacific,Home Appliances,Diana Prince,21,1425.27,957.62,Completed,2025-11-06
49317,Latin America,Furniture,Diana Prince,39,2786.55,1399.15,Pending,2025-08-19
49318,Europe,Furniture,Alice Johnson,89,18201.39,10960.71,Processing,2025-01-17
49319,Asia-Pacific,Apparel,Alice Johnson,36,7736.04,5059.14,Shipped,2025-09-13
49320,North America,Electronics,Bob Smith,84,17879.4,11980.49,Shipped,2025-03-11
49321,Asia-Pacific,Furniture,Fiona Gallagher,65,10062.65,5512.33,Processing,2025-09-24
49322,Asia-Pacific,Home Appliances,George Clark,63,2524.41,1542.27,Processing,2025-02-09
49323,North America,Home Appliances,Alice Johnson,52,7470.32,4879.21,Pending,2025-02-18
49324,Europe,Office Supplies,Diana Prince,79,11802.6,6991.41,Completed,2025-01-24
49325,Latin America,Electronics,George Clark,55,7419.5,3609.95,Pending,2025-02-22
49326,Asia-Pacific,Office Supplies,Charlie Brown,19,2845.44,1752.99,Completed,2025-08-09
49327,Europe,Electronics,Evan Wright,72,8146.8,3803.17,Completed,2025-11-09
49328,Europe,Apparel,Bob Smith,99,12637.35,6506.96,Pending,2025-09-27
49329,Europe,Home Appliances,Charlie Brown,31,2801.78,1861.74,Pending,2025-04-19
49330,North America,Furniture,Bob Smith,39,1593.15,865.35,Shipped,2025-03-27
49331,North America,Apparel,Diana Prince,24,3241.44,1685.23,Pending,2025-08-15
49332,Asia-Pacific,Furniture,Diana Prince,86,7899.1,4898.79,Shipped,2025-04-21
49333,Latin America,Home Appliances,Fiona Gallagher,28,2916.2,1900.53,Pending,2025-10-18
49334,North America,Apparel,Bob Smith,89,15379.2,9182.44,Completed,2025-02-03
49335,Asia-Pacific,Home Appliances,Evan Wright,14,1843.24,1224.46,Shipped,2025-03-01
49336,North America,Furniture,Diana Prince,8,268.4,145.98,Shipped,2025-05-08
49337,North America,Home Appliances,Diana Prince,65,6082.05,4192.81,Completed,2025-03-02
49338,Europe,Office Supplies,Charlie Brown,26,4415.32,2309.58,Processing,2025-02-11
49339,North America,Electronics,Fiona Gallagher,47,1082.41,605.69,Completed,2025-07-13
49340,North America,Electronics,Evan Wright,66,6912.84,4005.58,Completed,2025-05-07
49341,Asia-Pacific,Office Supplies,Bob Smith,81,16168.41,9419.64,Pending,2025-07-18
49342,Asia-Pacific,Office Supplies,Alice Johnson,58,11682.36,7337.97,Processing,2025-04-08
49343,Europe,Home Appliances,Charlie Brown,57,1463.19,998.42,Pending,2025-09-01
49344,Europe,Electronics,George Clark,17,3168.12,1838.61,Shipped,2025-07-17
49345,North America,Apparel,Charlie Brown,67,12922.96,7079.92,Shipped,2025-09-03
49346,Europe,Office Supplies,Evan Wright,43,3751.32,1846.74,Processing,2025-01-12
49347,Latin America,Furniture,George Clark,35,905.45,610.19,Completed,2025-01-12
49348,Asia-Pacific,Apparel,Charlie Brown,15,3068.4,1625.33,Pending,2025-07-14
49349,Latin America,Office Supplies,Charlie Brown,1,166.94,115.54,Pending,2025-07-07
49350,Europe,Apparel,Evan Wright,76,3052.16,1712.15,Processing,2025-08-10
